DATAFLOW,FREQ: Frequency,COUNTRY: Country,REGION: Tourist region,TIME_PERIOD: Time period,OBS_VALUE,OBS_STATUS: Observation status,DECIMALS: Decimals,NOTE_COUNTRY_2: Note Country 2,NOTE_COUNTRY_1: Note Country 1,NOTE_REGION_2: Note Region 2,NOTE_REGION_1: Note Region 1,NOTE_YEAR_2: Note year 2,NOTE_YEAR_1: Note year 1
LU1:DF_D5303(1.0),A: Annual,SSL31: Switzerland (Liechtenstein included),R07: Moselle,2017,1.949292453,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL31: Switzerland (Liechtenstein included),R07: Moselle,2018,2.021628499,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL31: Switzerland (Liechtenstein included),R07: Moselle,2019,1.956824513,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL31: Switzerland (Liechtenstein included),R07: Moselle,2020,1.808641975,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL31: Switzerland (Liechtenstein included),R07: Moselle,2021,1.956824513,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL37: of which: Peoples's Republic of China,R08: Southern region,2011,1.581007044,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL37: of which: Peoples's Republic of China,R08: Southern region,2012,1.0579479,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL37: of which: Peoples's Republic of China,R08: Southern region,2013,1.027167046,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL37: of which: Peoples's Republic of China,R08: Southern region,2014,1.046242054,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL37: of which: Peoples's Republic of China,R08: Southern region,2015,1.061753323,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL37: of which: Peoples's Republic of China,R08: Southern region,2016,1.084075264,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL37: of which: Peoples's Republic of China,R08: Southern region,2017,1.068100019,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL37: of which: Peoples's Republic of China,R08: Southern region,2018,1.142056075,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL37: of which: Peoples's Republic of China,R08: Southern region,2019,1.161505221,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL37: of which: Peoples's Republic of China,R08: Southern region,2020,1.12587007,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL37: of which: Peoples's Republic of China,R08: Southern region,2021,1.161505221,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL24: Romania,R06: Mullerthal,2011,2.52173913,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL24: Romania,R06: Mullerthal,2012,3.093023256,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL24: Romania,R06: Mullerthal,2013,4.412371134,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL24: Romania,R06: Mullerthal,2014,2.425,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL24: Romania,R06: Mullerthal,2015,2.209302326,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL24: Romania,R06: Mullerthal,2016,4.179487179,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL24: Romania,R06: Mullerthal,2017,4.340425532,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL24: Romania,R06: Mullerthal,2018,2.169811321,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL24: Romania,R06: Mullerthal,2019,1.947368421,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL24: Romania,R06: Mullerthal,2020,1.8,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL24: Romania,R06: Mullerthal,2021,1.947368421,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL21: Poland,R02: Centre,2011,2.820858896,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL21: Poland,R02: Centre,2012,3.127510283,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL21: Poland,R02: Centre,2013,3.146835443,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL21: Poland,R02: Centre,2014,3.003847499,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL21: Poland,R02: Centre,2015,3.157123288,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL21: Poland,R02: Centre,2016,3.10959707,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL21: Poland,R02: Centre,2017,3.084548105,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL21: Poland,R02: Centre,2018,2.746307294,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL21: Poland,R02: Centre,2019,2.527695141,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL21: Poland,R02: Centre,2020,1.989125181,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL21: Poland,R02: Centre,2021,2.527695141,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL17: Latvia,R02: Centre,2011,1.845968712,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL17: Latvia,R02: Centre,2012,2.264705882,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL17: Latvia,R02: Centre,2013,2.424285714,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL17: Latvia,R02: Centre,2014,1.995454545,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL17: Latvia,R02: Centre,2015,2.080962801,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL17: Latvia,R02: Centre,2016,2.395614871,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL17: Latvia,R02: Centre,2017,2.380267215,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL17: Latvia,R02: Centre,2018,2.470251716,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL17: Latvia,R02: Centre,2019,2.08174692,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL17: Latvia,R02: Centre,2020,1.625581395,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL17: Latvia,R02: Centre,2021,2.08174692,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL12: France,R01: Total,2011,1.783021808,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL12: France,R01: Total,2012,1.743259077,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL12: France,R01: Total,2013,1.806408957,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL12: France,R01: Total,2014,1.805602296,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL12: France,R01: Total,2015,1.744533535,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL12: France,R01: Total,2016,1.755472646,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL12: France,R01: Total,2017,1.741011425,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL12: France,R01: Total,2018,1.759983912,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL12: France,R01: Total,2019,1.721368632,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL12: France,R01: Total,2020,1.655272306,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL12: France,R01: Total,2021,1.721368632,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL06: Other european countries,R01: Total,2011,2.089731286,,1: One,"SL37: EU, EFTA countries, Russia, Turkey and Ukraine not included.",,,,,
LU1:DF_D5303(1.0),A: Annual,SL06: Other european countries,R01: Total,2012,1.990215264,,1: One,"SL37: EU, EFTA countries, Russia, Turkey and Ukraine not included.",,,,,
LU1:DF_D5303(1.0),A: Annual,SL06: Other european countries,R01: Total,2013,2.985145386,,1: One,"SL37: EU, EFTA countries, Russia, Turkey and Ukraine not included.",,,,,
LU1:DF_D5303(1.0),A: Annual,SL06: Other european countries,R01: Total,2014,2.540406674,,1: One,"SL37: EU, EFTA countries, Russia, Turkey and Ukraine not included.",,,,,
LU1:DF_D5303(1.0),A: Annual,SL06: Other european countries,R01: Total,2015,2.654585393,,1: One,"SL37: EU, EFTA countries, Russia, Turkey and Ukraine not included.",,,,,
LU1:DF_D5303(1.0),A: Annual,SL06: Other european countries,R01: Total,2016,2.680787191,,1: One,"SL37: EU, EFTA countries, Russia, Turkey and Ukraine not included.",,,,,
LU1:DF_D5303(1.0),A: Annual,SL06: Other european countries,R01: Total,2017,2.737646294,,1: One,"SL37: EU, EFTA countries, Russia, Turkey and Ukraine not included.",,,,,
LU1:DF_D5303(1.0),A: Annual,SL06: Other european countries,R01: Total,2018,3.064818589,,1: One,"SL37: EU, EFTA countries, Russia, Turkey and Ukraine not included.",,,,,
LU1:DF_D5303(1.0),A: Annual,SL06: Other european countries,R01: Total,2019,2.606926698,,1: One,"SL37: EU, EFTA countries, Russia, Turkey and Ukraine not included.",,,,,
LU1:DF_D5303(1.0),A: Annual,SL06: Other european countries,R01: Total,2020,1.831964702,,1: One,"SL37: EU, EFTA countries, Russia, Turkey and Ukraine not included.",,,,,
LU1:DF_D5303(1.0),A: Annual,SL06: Other european countries,R01: Total,2021,2.186623949,,1: One,"SL37: EU, EFTA countries, Russia, Turkey and Ukraine not included.",,,,,
LU1:DF_D5303(1.0),A: Annual,SSL33: of which: South Africa,R01: Total,2011,3.373225152,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL33: of which: South Africa,R01: Total,2012,2.848012471,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL33: of which: South Africa,R01: Total,2013,2.997610514,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL33: of which: South Africa,R01: Total,2014,2.457348407,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL33: of which: South Africa,R01: Total,2015,3.006379585,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL33: of which: South Africa,R01: Total,2016,3.546802595,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL33: of which: South Africa,R01: Total,2017,2.999096658,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL33: of which: South Africa,R01: Total,2018,3.329423265,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL33: of which: South Africa,R01: Total,2019,3.111691023,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL33: of which: South Africa,R01: Total,2020,1.777070064,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL33: of which: South Africa,R01: Total,2021,3.111691023,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL38: South Korea,R02: Centre,2011,1.482111437,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL38: South Korea,R02: Centre,2012,1.762737643,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL38: South Korea,R02: Centre,2013,1.934518998,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL38: South Korea,R02: Centre,2014,1.506241929,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL38: South Korea,R02: Centre,2015,1.302912621,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL38: South Korea,R02: Centre,2016,1.354632588,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL38: South Korea,R02: Centre,2017,1.37670949,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL38: South Korea,R02: Centre,2018,1.327204346,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL38: South Korea,R02: Centre,2019,1.257246377,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL38: South Korea,R02: Centre,2020,1.254185693,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL38: South Korea,R02: Centre,2021,1.257246377,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL29: Iceland,R01: Total,2011,2.81272509,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL29: Iceland,R01: Total,2012,3.058156028,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL29: Iceland,R01: Total,2013,3.090314136,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL29: Iceland,R01: Total,2014,2.255621302,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL29: Iceland,R01: Total,2015,2.30802139,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL29: Iceland,R01: Total,2016,2.431446541,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL29: Iceland,R01: Total,2017,2.761713521,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL29: Iceland,R01: Total,2018,2.576982893,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL29: Iceland,R01: Total,2019,2.420029895,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL29: Iceland,R01: Total,2020,1.927756654,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL29: Iceland,R01: Total,2021,2.420029895,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,"SL11: Australia, Oceania and other territories",R02: Centre,2011,2.148366921,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,"SL11: Australia, Oceania and other territories",R02: Centre,2012,1.964840316,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,"SL11: Australia, Oceania and other territories",R02: Centre,2013,2.139819588,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,"SL11: Australia, Oceania and other territories",R02: Centre,2014,2.011039311,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,"SL11: Australia, Oceania and other territories",R02: Centre,2015,1.79551297,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,"SL11: Australia, Oceania and other territories",R02: Centre,2016,2.258581236,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,"SL11: Australia, Oceania and other territories",R02: Centre,2017,2.36458879,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,"SL11: Australia, Oceania and other territories",R02: Centre,2018,2.431167401,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,"SL11: Australia, Oceania and other territories",R02: Centre,2019,2.380805748,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,"SL11: Australia, Oceania and other territories",R02: Centre,2020,1.708222812,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,"SL11: Australia, Oceania and other territories",R02: Centre,2021,2.38831038,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL37: of which: Peoples's Republic of China,R01: Total,2011,1.344324784,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL37: of which: Peoples's Republic of China,R01: Total,2012,1.203154442,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL37: of which: Peoples's Republic of China,R01: Total,2013,1.223899018,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL37: of which: Peoples's Republic of China,R01: Total,2014,1.21797518,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL37: of which: Peoples's Republic of China,R01: Total,2015,1.228248274,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL37: of which: Peoples's Republic of China,R01: Total,2016,1.258397064,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL37: of which: Peoples's Republic of China,R01: Total,2017,1.238066985,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL37: of which: Peoples's Republic of China,R01: Total,2018,1.284298526,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL37: of which: Peoples's Republic of China,R01: Total,2019,1.277282063,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL37: of which: Peoples's Republic of China,R01: Total,2020,1.23064635,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL37: of which: Peoples's Republic of China,R01: Total,2021,1.277282063,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL14: Hungary,R07: Moselle,2011,2.658536585,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL14: Hungary,R07: Moselle,2012,2.2,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL14: Hungary,R07: Moselle,2013,2.414634146,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL14: Hungary,R07: Moselle,2014,2.016129032,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL14: Hungary,R07: Moselle,2015,3.31884058,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL14: Hungary,R07: Moselle,2016,1.894736842,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL14: Hungary,R07: Moselle,2017,3.479166667,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL14: Hungary,R07: Moselle,2018,3.339622642,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL14: Hungary,R07: Moselle,2019,4.159090909,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL14: Hungary,R07: Moselle,2020,2.375,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL14: Hungary,R07: Moselle,2021,4.159090909,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL22: Portugal,R05: Ardennes,2011,9.772151899,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL22: Portugal,R05: Ardennes,2012,10.61581921,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL22: Portugal,R05: Ardennes,2013,10.45864662,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL22: Portugal,R05: Ardennes,2014,8.192771084,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL22: Portugal,R05: Ardennes,2015,5.225092251,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL22: Portugal,R05: Ardennes,2016,5.199335548,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL22: Portugal,R05: Ardennes,2017,5.127208481,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL22: Portugal,R05: Ardennes,2018,5.69858156,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL22: Portugal,R05: Ardennes,2019,5.563909774,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL22: Portugal,R05: Ardennes,2020,5.922680412,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL22: Portugal,R05: Ardennes,2021,5.563909774,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL08: Central America and South America,R07: Moselle,2011,2.168224299,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL08: Central America and South America,R07: Moselle,2012,2.296969697,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL08: Central America and South America,R07: Moselle,2013,4.1640625,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL08: Central America and South America,R07: Moselle,2014,6.566176471,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL08: Central America and South America,R07: Moselle,2015,4.600896861,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL08: Central America and South America,R07: Moselle,2016,5.157534247,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL08: Central America and South America,R07: Moselle,2017,4.891719745,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL08: Central America and South America,R07: Moselle,2018,4.762195122,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL08: Central America and South America,R07: Moselle,2019,5.992125984,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL08: Central America and South America,R07: Moselle,2020,1.382716049,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL08: Central America and South America,R07: Moselle,2021,1.295739348,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL38: South Korea,R05: Ardennes,2011,1.379310345,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL38: South Korea,R05: Ardennes,2012,1.666666667,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL38: South Korea,R05: Ardennes,2013,1.5,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL38: South Korea,R05: Ardennes,2014,1.272727273,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL38: South Korea,R05: Ardennes,2015,1.25,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL38: South Korea,R05: Ardennes,2016,1.375,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL38: South Korea,R05: Ardennes,2017,1.296296296,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL38: South Korea,R05: Ardennes,2018,1.375,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL38: South Korea,R05: Ardennes,2019,2.285714286,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL38: South Korea,R05: Ardennes,2020,,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL38: South Korea,R05: Ardennes,2021,2.285714286,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL04: Belgium,R05: Ardennes,2011,3.061357382,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL04: Belgium,R05: Ardennes,2012,3.899096634,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL04: Belgium,R05: Ardennes,2013,3.809454986,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL04: Belgium,R05: Ardennes,2014,3.571805481,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL04: Belgium,R05: Ardennes,2015,4.120116831,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL04: Belgium,R05: Ardennes,2016,4.165659838,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL04: Belgium,R05: Ardennes,2017,4.023597449,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL04: Belgium,R05: Ardennes,2018,4.06963369,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL04: Belgium,R05: Ardennes,2019,3.985081983,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL04: Belgium,R05: Ardennes,2020,3.053523376,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL04: Belgium,R05: Ardennes,2021,3.554389288,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL15: Ireland,R07: Moselle,2011,2.372340426,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL15: Ireland,R07: Moselle,2012,2.086956522,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL15: Ireland,R07: Moselle,2013,2,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL15: Ireland,R07: Moselle,2014,1.974358974,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL15: Ireland,R07: Moselle,2015,2.622641509,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL15: Ireland,R07: Moselle,2016,3.412698413,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL15: Ireland,R07: Moselle,2017,2.930232558,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL15: Ireland,R07: Moselle,2018,3.055555556,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL15: Ireland,R07: Moselle,2019,3.608695652,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL15: Ireland,R07: Moselle,2020,1.806451613,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL15: Ireland,R07: Moselle,2021,3.608695652,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL36: United States of America,R07: Moselle,2011,4.196428571,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL36: United States of America,R07: Moselle,2012,4.53037037,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL36: United States of America,R07: Moselle,2013,3.167987322,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL36: United States of America,R07: Moselle,2014,2.364937388,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL36: United States of America,R07: Moselle,2015,2.846899225,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL36: United States of America,R07: Moselle,2016,2.440944882,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL36: United States of America,R07: Moselle,2017,2.756272401,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL36: United States of America,R07: Moselle,2018,3.304431599,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL36: United States of America,R07: Moselle,2019,3.478813559,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL36: United States of America,R07: Moselle,2020,2.581818182,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL36: United States of America,R07: Moselle,2021,3.478813559,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL39: Japan,R05: Ardennes,2011,1.265306122,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL39: Japan,R05: Ardennes,2012,1.575,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL39: Japan,R05: Ardennes,2013,1.55,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL39: Japan,R05: Ardennes,2014,1.295454545,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL39: Japan,R05: Ardennes,2015,1.464285714,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL39: Japan,R05: Ardennes,2016,1.305555556,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL39: Japan,R05: Ardennes,2017,1.571428571,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL39: Japan,R05: Ardennes,2018,1.720930233,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL39: Japan,R05: Ardennes,2019,2.03125,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL39: Japan,R05: Ardennes,2020,2,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL39: Japan,R05: Ardennes,2021,2.03125,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL36: United States of America,R06: Mullerthal,2011,2.930612245,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL36: United States of America,R06: Mullerthal,2012,2.418250951,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL36: United States of America,R06: Mullerthal,2013,2.341726619,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL36: United States of America,R06: Mullerthal,2014,2.336666667,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL36: United States of America,R06: Mullerthal,2015,1.748031496,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL36: United States of America,R06: Mullerthal,2016,1.731527094,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL36: United States of America,R06: Mullerthal,2017,2.106481481,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL36: United States of America,R06: Mullerthal,2018,2.410058027,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL36: United States of America,R06: Mullerthal,2019,2.29468599,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL36: United States of America,R06: Mullerthal,2020,1.646153846,,1: One,,,,,,
