DATAFLOW,PRICE: Price,FREQ: Frequency,TIME_PERIOD: Time period,OBS_VALUE,NOTE_QUARTER_2: Note quarter 2,NOTE_QUARTER_1: Note quarter 1,NOTE_PRICE_2: Note Price 2,NOTE_PRICE_1: Note Price 1,OBS_STATUS: Observation status,DECIMALS: Decimals
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2007-Q4,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2008,0.6179,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2008-Q1,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2008-Q2,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2008-Q3,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2008-Q4,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2009,0.5997,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2009-Q1,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2009-Q2,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2009-Q3,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2009-Q4,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2010,0.617,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2010-Q1,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2010-Q2,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2010-Q3,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2010-Q4,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2011,0.634,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2011-Q1,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2011-Q2,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2011-Q3,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2011-Q4,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2012,0.647,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2012-Q1,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2012-Q2,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2012-Q3,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2012-Q4,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2013,0.643,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2013-Q1,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2013-Q2,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2013-Q3,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2013-Q4,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2014,0.6365,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2014-Q1,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2014-Q2,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2014-Q3,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2014-Q4,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2015,0.642,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2015-Q1,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2015-Q2,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2015-Q3,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2015-Q4,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2016,0.63,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2016-Q1,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2016-Q2,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2016-Q3,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2016-Q4,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2017,0.64,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2017-Q1,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2017-Q2,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2017-Q3,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2017-Q4,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2018,0.648,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2018-Q1,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2018-Q2,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2018-Q3,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2018-Q4,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2019,0.647,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2019-Q1,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2019-Q2,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2019-Q3,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2019-Q4,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2020,0.64,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2020-Q1,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2020-Q2,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2020-Q3,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2020-Q4,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2021,0.72,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2021-Q1,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2021-Q2,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2021-Q3,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2021-Q4,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2022,0.777,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2022-Q1,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2022-Q2,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2022-Q3,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,A: Annual,2022-Q4,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2007,1.141,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2007-Q1,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2007-Q2,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2007-Q3,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2007-Q4,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2008,1.1954,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2008-Q1,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2008-Q2,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2008-Q3,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2008-Q4,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2009,1.056,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2009-Q1,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2009-Q2,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2009-Q3,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2009-Q4,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2010,0.19,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2010-Q1,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2010-Q2,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2010-Q3,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2010-Q4,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2011,1.318,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2011-Q1,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2011-Q2,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2011-Q3,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2011-Q4,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2012,1.417,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2012-Q1,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2012-Q2,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2012-Q3,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2012-Q4,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2013,1.389,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2013-Q1,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2013-Q2,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2013-Q3,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2013-Q4,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2014,1.338,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2014-Q1,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2014-Q2,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2014-Q3,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2014-Q4,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2015,1.238,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2015-Q1,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2015-Q2,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2015-Q3,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2015-Q4,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2016,1.155,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2016-Q1,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2016-Q2,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2016-Q3,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2016-Q4,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2017,1.224,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2017-Q1,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2017-Q2,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2017-Q3,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2017-Q4,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2018,1.276,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2018-Q1,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2018-Q2,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2018-Q3,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2018-Q4,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2019,1.223,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2019-Q1,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2019-Q2,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2019-Q3,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2019-Q4,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2020,1.156,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2020-Q1,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2020-Q2,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2020-Q3,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2020-Q4,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2021,1.404,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2021-Q1,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2021-Q2,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2021-Q3,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2021-Q4,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2022,1.853,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2022-Q1,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2022-Q2,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2022-Q3,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,A: Annual,2022-Q4,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2007,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2007-Q1,0.599,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2007-Q2,0.615,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2007-Q3,0.614,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2007-Q4,0.615,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2008,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2008-Q1,0.617,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2008-Q2,0.63,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2008-Q3,0.629,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2008-Q4,0.59595,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2009,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2009-Q1,0.58845,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2009-Q2,0.60345,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2009-Q3,0.604,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2009-Q4,0.603,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2010,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2010-Q1,0.615,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2010-Q2,0.619,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2010-Q3,0.615,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2010-Q4,0.619,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2011,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2011-Q1,0.629,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2011-Q2,0.638,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2011-Q3,0.637,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2011-Q4,0.632,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2012,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2012-Q1,0.646,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2012-Q2,0.64545,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2012-Q3,0.652,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2012-Q4,0.644,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2013,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2013-Q1,0.646,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2013-Q2,0.644,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2013-Q3,0.646,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2013-Q4,0.638,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2014,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2014-Q1,0.636,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2014-Q2,0.643,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2014-Q3,0.641,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2014-Q4,0.626,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2015,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2015-Q1,0.636,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2015-Q2,0.652,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2015-Q3,0.648,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2015-Q4,0.632,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2016,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2016-Q1,0.62,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2016-Q2,0.633,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2016-Q3,0.63,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2016-Q4,0.637,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2017,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2017-Q1,0.643,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2017-Q2,0.639,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2017-Q3,0.636,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2017-Q4,0.641,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2018,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2018-Q1,0.64,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2018-Q2,0.65,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2018-Q3,0.655,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2018-Q4,0.645,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2019,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2019-Q1,0.641,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2019-Q2,0.663,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2019-Q3,0.66,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2019-Q4,0.658,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2020,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2020-Q1,0.654,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2020-Q2,0.627,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2020-Q3,0.642,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2020-Q4,0.637,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2021,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2021-Q1,0.701,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2021-Q2,0.714,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2021-Q3,0.726,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2021-Q4,0.739,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2022,,,,,,,
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2022-Q1,0.77,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2022-Q2,0.76,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2022-Q3,0.785,,,,,,3: Three
LU1:DF_A4504(1.0),SL05: Taxes and excises,Q: Quarterly,2022-Q4,0.795,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2007,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2007-Q1,1.053,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2007-Q2,1.173,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2007-Q3,1.166,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2007-Q4,1.172,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2008,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2008-Q1,1.188,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2008-Q2,1.285,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2008-Q3,1.282,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2008-Q4,1.02695,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2009,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2009-Q1,0.96945,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2009-Q2,1.08445,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2009-Q3,1.086,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2009-Q4,1.084,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2010,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2010-Q1,1.174,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2010-Q2,1.202,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2010-Q3,1.172,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2010-Q4,1.21,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2011,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2011-Q1,1.279,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2011-Q2,1.346,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2011-Q3,1.341,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2011-Q4,1.306,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2012,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2012-Q1,1.41,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2012-Q2,1.40645,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2012-Q3,1.458,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2012-Q4,1.393,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2013,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2013-Q1,1.409,,,,,,3: Three
